F1057,F1058,F116,F1165,F1166,F1323,F1495,F1497,F156,F158,F159,F1597,F1599,F160,F1602,F162,F1639,F1705,F1706,F1813,F1814,F1819,F1863,F1921,F1922,F1923,F1968,F2029,F2030,F2076,F2137,F2138,F2143,F2184,F2291,F2385,F2386,F2387,F2388,F2390,F2486,F2487,F2489,F2585,F267,F270,F2787,F2891,F3105,F3484,F3490,F3493,F3534,F3640,F3642,F3700,F3750,F3753,F3799,F3800,F3804,F3805,F3806,F3807,F3810,F3811,F3812,F3813,F3898,F3908,F469,F570,F60,F62,F64,F949,F950,F955,F996,F3886_Agri Adv,F3886_All Others,F3886_Corp Adv,F3886_Current,F3886_Gold Loan,F3886_HL,F3886_ML,F3886_MSME LA TDR,F3886_MSME Medium,F3886_MSME Micro,F3886_MSME Small,F3886_PL,F3886_Retail LA TDR,F3886_Retail Others,F3886_Savings,F3886_Staff Loans,F3886_Term Deposit
-0.12053656,-0.089596584,-0.12488979,-0.08602622,-0.085190326,0.0010016076,-0.039087903,0.012150284,-0.03657336,-0.14285138,-0.044925347,-0.16067986,-0.015669607,-0.06571596,-0.048498623,-0.018430116,-0.08492461,-0.11113326,-0.019113997,-0.1676599,-0.07339081,-0.07155807,-0.770202,-0.19582511,0.00534046,-0.048061684,-0.059748825,-0.060927365,0.0042629237,-0.028371627,-0.0023817464,-0.008661353,-0.004614731,0.0035596758,-0.029332584,0.24131732,0.0047488287,0.05381534,0.119430445,0.05524119,0.17970823,0.07383467,0.066880204,-0.026505388,-0.01188794,-1.208977,0.010698472,0.019351011,0.03181823,0.21271583,-0.021597974,-1.1059569,-0.015409611,0.12380859,-0.013534652,-0.019344313,0.021052439,-0.00826429,-0.0023986455,0.010016732,0.02298756,0.024961319,-0.0014545587,-0.018485654,0.1718485,0.13996354,0.027178131,0.010932438,-2.8919592,-0.61176234,0.033494942,-0.2066934,-0.000233236,-0.1460704,-0.19926715,-0.21651134,-0.58592343,-0.051937375,0.0065600057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.13792163,-0.06506407,-0.050770923,-0.078249566,-0.009693338,0.013206384,-0.049937163,0.012150284,-0.0039695557,-0.109889835,-0.0564345,-0.4378983,-0.4030468,-0.005061395,-1.0825516,-0.060063887,-0.07940523,-0.034959424,-0.0012619568,0.08918874,-0.04092344,-0.0013161942,-0.1026466,-0.566237,-0.23732427,-0.2589178,0.023845997,-0.2239634,-0.025112972,0.00075472007,0.0024048435,-0.002932681,-0.009891033,0.005364816,-0.12611705,-0.13265997,-0.18957075,0.040808804,-0.05570463,0.048508987,0.10677122,-0.0542906,-0.78118193,-0.013017785,-0.02518823,-0.42564115,0.01762388,0.03513824,0.009652626,-0.117076404,0.12685588,-0.5011916,0.03755715,0.04309077,0.027826525,0.10111888,0.020905636,-0.14115568,0.0041781096,0.0018178765,0.020966358,0.052411586,0.030186927,-0.025039956,0.11098406,-0.26624686,0.05191144,0.032598205,0.6692249,0.72712404,0.02356533,-0.2889201,0.0050150966,-0.12859781,-0.039651833,-0.33366293,-0.52204764,-0.08973612,0.008671916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06426995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25485355,-0.06291005,-0.12834804,-0.01934635,-0.039832044,-0.052546334,0.011046085,0.005777457,-0.0048875054,-0.15720756,-0.08410446,-0.714631,-0.55120796,-0.48958555,0.056622934,-0.1264113,0.0911689,-0.26544222,-0.01521522,-0.6143505,-0.22742656,-0.09125391,0.07757922,-0.4672832,-0.3788489,-0.24332686,-0.13200393,-0.106006585,-0.0128489025,-0.06551561,0.0024048435,-0.033771098,0.01016323,-0.03778682,0.023013633,-0.08370029,-0.049347185,-0.0037621092,-0.018137617,-0.0037344424,0.09179327,0.04412497,-0.06319549,-0.22157046,-0.039703663,-1.1040432,0.017257247,-0.0017931866,0.002568018,0.012305171,-0.36190924,-0.49657264,-0.42229262,-0.62971365,-0.14587824,0.07481778,-0.041123603,0.06302594,0.009914879,0.006212795,-0.18040931,0.07341256,0.035594583,-0.007839696,-0.8301671,0.101782225,0.056949597,0.0045722653,-1.9542239,0.17300956,0.021806449,0.01742212,0.0050150966,-0.11586196,-0.11992038,-0.4974087,-0.001426511,-0.12793463,0.004045881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050957378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067353815,0.029002503,-0.024245732,0.10102941,0.01452593,-0.1749928,-0.14322124,0.012150284,-0.07895316,-0.01752081,-0.010072798,-0.25071025,-0.05695668,-0.14775148,0.14809681,0.009214386,-0.13111843,-0.33916652,-0.005648235,-0.054699097,-0.04732906,-0.021353021,-0.8711774,-0.3150871,0.027986465,-0.004556963,-0.03672769,-0.10586746,-0.067161754,-0.015758522,-0.0126616405,-0.038668968,-0.009891033,0.0023101075,-0.03146643,0.024569856,-0.038033802,0.007208896,-0.027600383,-0.038925387,-0.11796132,-0.015141245,-0.09731893,-0.01971688,0.0076012453,-0.35919306,0.011141994,-0.025290744,-0.015238021,-0.37309667,-0.1551969,0.21548392,-0.0047554574,-0.004599326,0.003200822,-0.024005929,-0.010008266,-0.36905897,-0.017437901,0.0068234927,-0.016605176,-0.035928402,-0.058564365,-0.006340539,0.10135751,-0.11437628,0.06552927,-0.02084876,-2.7413614,-0.52758867,0.026863825,-0.1773377,0.003744376,-0.10918632,-0.029678812,0.026551163,-0.2596667,-0.010888956,-0.07827393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04924301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06362468,0.023589341,-0.13386558,-0.0011187545,0.037173584,-0.030069325,0.032844707,0.012150284,-0.047382426,-0.17267305,-0.12863833,-0.34694272,-0.282484,-0.5647794,0.09505473,-0.15275411,-0.3505772,-0.026493724,0.00010715029,0.09649741,-0.0062432634,-0.008798616,0.0149495285,0.010582376,0.0069945618,0.007973207,0.021734357,-0.0016193613,-0.005011732,-0.016321158,-0.001714257,0.006176759,-0.009891033,0.0025929576,0.019878594,0.022339452,0.0608214,0.094309226,0.056821853,0.01136882,0.14346658,0.03723187,0.11716775,-0.021156337,-0.039703663,-1.214911,0.015307741,-0.03768544,-0.020215444,-0.2353057,0.05578759,-0.7042358,0.04074888,0.04935532,0.012291671,0.12677735,-0.021406142,-0.19257002,-0.001124945,0.0073933275,0.009887597,0.07712016,0.018825626,0.0021715818,0.09511791,-0.4603717,0.030061755,0.011588986,-3.2556782,-0.554527,0.030152988,-0.0023891758,0.0050150966,-0.021986006,-0.16380969,-0.022067752,-0.10828196,-0.025357857,0.008849019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028306426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.108222276,-0.118152484,0.018861476,0.00819207,-0.14643204,-0.0049878024,0.030770238,0.012150284,-1.3024015,-0.017363265,-0.039300263,-0.18972294,-0.041908417,-0.20774429,-0.06369048,-0.1186571,-0.17058134,-0.24199052,-0.027701037,-0.013848625,-0.04331197,-0.050206352,-0.81474257,0.04948277,-0.004004543,0.005290021,0.023281889,0.001140615,-0.005591876,0.0017413599,-0.0017068018,0.0046411557,-0.009891033,0.005213545,-0.101229064,-0.050761975,-0.062442146,-0.012493536,-0.1689407,-0.26907283,-0.02475743,-0.03197486,-0.16587444,-0.013458695,-0.007859549,-0.3807562,0.051291455,-0.13258536,-0.0051805535,-0.26128426,0.017315798,-0.936319,0.018357629,0.04015334,0.019305643,0.109711505,-0.010398637,-0.14770979,-0.017029567,0.014981627,-0.29184836,-0.3703862,-0.13070503,-0.0102488715,-1.2691,-0.004224,-0.30383432,-0.033306833,0.53708225,-0.77647865,0.023290992,-0.005716283,0.003744376,-0.03032504,-0.057197377,-0.07648758,0.054921046,-0.055250853,0.0023683608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06800402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.043210987,-0.053423673,-0.007828655,-0.0011187545,0.013798968,0.0056574857,0.04251359,0.012150284,0.002174349,-0.16319193,-0.04650045,-0.2073233,-0.04043568,-0.14615215,0.024336575,-0.50661457,-0.046876363,-0.04026396,-0.0053179134,-0.039890155,-0.031039398,-0.019918403,-0.14938381,0.0049162665,-0.0035140533,0.015923461,-0.05137751,0.009902243,0.0019946974,-0.012270298,-0.0017068018,0.006176759,-0.0054674633,0.0023101075,-0.042732295,-0.014294382,-0.11578997,-0.023332017,-0.010415819,-0.10938028,-0.0026304205,-0.015141245,-0.07976582,-0.018010596,-0.0360129,-0.26330474,0.019144235,-0.018233236,-0.113503635,-0.22815157,0.045483354,-1.1158085,-0.31235862,0.04062864,-0.009268115,0.13569866,-0.010398637,-0.23879872,-0.06719126,0.009878661,0.014132947,-0.5268316,-0.14758988,0.0007918698,0.104290865,0.034645766,0.045803327,0.028331008,-3.1912568,0.37695876,0.026461914,0.010394114,0.005069957,-0.022477107,-0.04307546,-0.023868652,0.0925819,-0.030120105,0.0030386015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05271213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07398842,0.0417362,-0.024245732,-0.0011187545,0.0066908435,0.009797281,0.03407628,0.012150284,0.22108677,-0.02032516,-0.0027425443,-0.22430189,-0.062782094,-0.12391835,0.063105434,-0.10644196,-0.3936559,-0.022657428,0.0029311557,0.08579804,-0.037244394,-0.005379824,0.03904151,-0.20685405,0.024380028,-0.042865038,0.022172075,-0.10586746,-0.067334116,-0.026589943,-0.0126616405,-0.014268805,-0.009891033,0.0023101075,-0.15144621,0.056716114,-0.05486023,0.02254372,-0.07825422,-0.30415553,-0.07486563,-0.025314083,-0.60958123,-0.018010596,-0.008336863,-0.4558936,0.012198625,-0.034536846,-0.06347444,-0.29654196,-0.18671365,0.21952853,0.0032332654,0.051063724,0.0021126145,0.1307598,-0.0099915005,0.018262811,-0.007913368,-0.0072674584,-0.18806462,0.031367727,0.016272634,0.0007918698,-1.095555,-0.12432564,0.0780428,-0.0034544673,-2.9696004,-0.49330217,-0.27439076,0.0878651,0.0050150966,-0.071287766,-0.013622582,-0.018375954,0.10719493,-0.01896431,0.008671916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045698795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.074857295,-0.034898132,-0.010128096,-0.0011187545,0.012623354,-0.02952291,0.031822048,0.012150284,-0.06541153,-0.015285159,-0.13097875,-0.17344154,-0.018418202,0.015478509,0.021395536,-0.08481678,-0.12961234,-0.21745762,-0.02453906,-0.010681763,-0.04732906,-0.019918403,-0.89865226,0.0034972907,0.0006215471,0.007439643,0.017762108,-0.0071242554,-0.008201163,-0.014048219,-0.0017068018,-0.009059037,-0.009891033,0.0024613785,-0.03348191,-0.11466235,-0.06271728,-0.04895428,-0.09684663,-0.1072108,-0.06422667,-0.07181056,-0.74750566,-0.021331782,-0.028592937,-0.4418483,0.012198625,-0.017888643,-0.015559005,-0.35148355,-0.22177851,0.2089225,-0.0026185294,0.038771093,0.0043458384,0.109711505,-0.008283949,-0.031770427,-0.031154707,0.009490509,0.013633473,-0.24857183,-0.14920548,-0.012847977,0.107056335,0.0947727,0.063456245,-0.028075133,-2.9271924,-0.52479076,0.025011208,-0.003970424,0.003744376,-0.10918632,-0.023330988,-0.098623626,0.10696653,-0.056260917,0.0025201342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.064172365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.017102117,-0.019303959,0.0134121645,-0.037117027,0.021795327,-0.0283943,0.033818893,0.010812268,0.001177113,-0.115171,8.283183e-05,-0.22907567,-0.035312455,-0.21050751,0.004589949,-0.09507671,-0.053781427,-0.20469597,-0.0009035468,-0.019729435,-0.042823873,-0.0345774,-0.91316783,0.0028695024,-0.016204158,0.0153023,0.025879983,0.0030266335,-0.019248031,-0.013882728,-0.0017068018,-0.038668968,-0.0058098715,0.0023101075,0.008300744,-0.04008361,-0.07240952,-0.008472828,-0.016559802,-0.03416075,0.017680671,0.030802777,0.2139804,-0.022797449,0.0039104815,-1.2087345,-0.22854723,0.02154476,-0.017181974,-0.3010414,0.019398522,-0.84271055,0.020858381,0.026020765,-0.013618474,0.09596546,-0.010398637,-0.020665096,-0.004706755,-0.04703859,0.0066049155,-0.2890583,-0.112456486,-0.04711949,0.1078142,0.04665305,-0.41689324,-0.13219205,-3.323195,0.3867249,0.025528174,0.020663472,0.003744376,-0.07200446,-0.18618561,-0.06053474,0.06513061,-0.09727221,0.0026972378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040083367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.09863537,0.078639776,0.042715892,-0.077332616,0.07088156,-0.33523384,-0.11931799,-0.21149509,-0.15617579,-0.21175976,-0.03932592,-0.17702582,-0.012590194,-0.012354372,0.013116706,-0.079353146,-0.10218997,-0.038015816,-0.020900277,-0.0060605714,-0.022478623,-0.048702512,-0.002698671,0.05035904,0.0006215471,0.009727275,-0.07217759,0.00051337853,0.009858298,0.011607399,-0.0017068018,-0.008394705,-0.009891033,0.005213545,0.022555554,-0.008722953,0.17426562,-0.037863284,-0.18296777,-0.28185007,0.049157947,-0.07181056,-0.4614272,-0.012968776,-0.0067530945,-0.44295815,0.012394654,0.024911376,-0.005772899,-0.34790552,-0.15965237,0.21207051,0.00021519861,0.03617643,0.00021892227,0.12154932,-0.01118933,-0.03894367,-0.026948491,0.023049174,0.015187804,-0.47973973,-0.16888137,-0.038398065,0.12515448,0.13216206,-0.06477919,-0.059638303,0.581315,-0.7936441,-0.30808324,0.004359227,0.0050150966,-0.0015232388,-0.0017034761,-0.3285843,0.10396991,-0.034612875,-0.08040136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06118468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1640162,-0.12708999,-0.03573451,-0.08313438,-0.15001997,-0.20406684,-0.13106383,-0.21149509,-0.15137881,-0.010511462,-0.023428686,-0.34315383,-0.39146513,-0.15635107,0.14695233,-0.5789998,-0.43207908,0.008489641,-0.018057192,0.028864555,-0.009905056,0.0066515394,0.095188886,0.07308879,-0.0047807544,0.013676049,0.023334304,0.029225457,0.0042252378,0.0017413599,0.001878914,-0.029036026,-0.0054674633,0.005213545,-0.009388244,0.024913495,-0.018371223,-0.022339657,-0.12122984,-0.11357771,0.013014285,-0.023993017,0.00289902,-0.018244658,-0.035535585,-0.2186191,0.013915008,-0.052601874,-0.0801607,-0.23677863,0.0579931,0.16883041,0.003096673,0.03391514,0.0018704724,0.10006316,-0.0099915005,0.09097666,-0.057035122,-0.2769206,-0.23835164,-0.5860785,-0.15584718,-0.038398065,-1.3055395,-0.3281568,0.05750538,-0.08162014,0.485192,-0.7765418,-0.34775808,0.091704115,0.005069957,-0.066035144,-0.05825392,-0.38748157,-0.9493401,-0.054919884,-0.095255636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.062185448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13578767,0.05216339,-0.10603091,-0.011357969,-0.107506394,-0.17269883,-0.05568266,0.012150284,-0.05914727,-0.09952347,-0.081654936,-0.82151306,-0.45735365,-0.14541201,-0.008815755,-0.10122393,-0.13630876,-0.1045373,-0.009547011,-0.08832203,-0.05323857,-0.027849607,-0.14821823,0.0033852898,0.011000877,0.008775426,0.019983357,0.0106684,0.0019946974,-0.011479018,-0.015969865,-0.0007433109,-0.0054674633,0.0024613785,-0.037361946,-0.09918993,-0.21502888,-0.044804946,-0.07269267,-0.2657652,-0.1093762,-0.01731515,-0.044422455,-0.0031399296,-0.031751428,-0.29224795,0.011338022,-0.003976861,-0.054633543,-0.27553383,0.0028984505,-1.0390213,-0.003094776,0.04613188,0.011428413,0.122764744,-0.009854108,-0.2561007,-0.03541557,0.002034868,0.01692506,0.009019748,0.007256602,-0.005121324,0.1368655,-0.111688346,0.039142665,-0.005799447,-2.9434898,-0.54205954,0.002592314,-0.26865494,0.013294099,-0.022477107,-0.0237131,-0.014039886,-0.13691187,-0.00973868,-0.14811154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048076183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.17730698,-0.092112094,-0.13367586,0.021790944,-0.01954508,0.010205467,-0.015560745,0.012150284,0.0020650309,-0.1719343,-0.10587697,0.0023330778,-0.095255524,-0.4848069,-1.1308005,-0.06763594,-0.048804365,0.03628219,-0.0012619568,0.09641919,-0.017174585,-0.03384682,0.09813635,-0.18972133,0.011616454,-0.21079516,-0.26455644,-0.03201175,-0.0054195137,-0.0420215,-4.435866e-05,-0.005956912,-0.0022856006,-0.0953192,0.18206552,0.0314193,0.054513425,-0.06221254,0.03501137,-0.10132674,-0.18293488,0.06626713,-0.72093743,-0.016033322,-0.031274114,-0.34228924,0.0156822,-0.043173276,-0.019405695,-0.26443002,0.010377364,-0.8611475,0.045985214,0.053580217,-0.013240648,0.11020569,-0.021406142,-0.34015507,0.016588265,0.01632888,0.008134799,0.02195786,0.045797326,-0.0057155676,0.063126914,0.91883945,0.043110877,0.03028931,0.74119216,0.54837424,0.02360196,-0.2891424,0.0050150966,-0.023467153,0.00651241,0.02089739,-0.09361236,-0.006383404,0.008671916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058042843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.17058216,-0.07914052,-0.03913439,-0.08153023,-0.06190526,-0.004482623,-0.12780595,0.012150284,-0.15113448,-0.023705045,-0.013341526,-0.395592,0.023208909,-0.17226793,-1.1938564,-0.36364454,-0.51749676,-0.015186804,-0.001281037,0.04359571,0.006552973,0.008981748,0.08838997,-0.42545813,-0.0017754487,-0.106300294,-0.091715276,-0.20644999,0.0040528756,-0.021191739,-0.0006747075,-0.029076483,-0.0054674633,-0.041338883,-0.09127076,0.0069301985,-0.0558422,-0.01093091,-0.17251983,-0.28346726,-0.01506531,-0.023993017,0.035447266,-0.013839719,-0.04043826,-0.25281924,0.010833725,-0.03214472,-0.08200133,-0.34051785,-0.17899665,0.19740066,-0.36427426,0.042579517,-0.104885966,0.012493044,-0.015565045,0.07752034,-0.11743787,0.00021977001,0.016381167,-0.11291402,-0.1649915,-0.03677876,0.07512585,-0.14218374,0.010655059,-0.072215125,0.4766985,-0.39534184,0.026448883,-0.017270995,0.005069957,-0.008815393,-0.025782127,-0.24923547,-0.8313593,-0.058187593,0.006380719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07219918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.107990116,-0.06156521,-0.08661215,-0.004837802,-0.080168515,-0.07814144,-0.039087903,0.012150284,0.19564633,-0.018253716,-0.03442434,-0.16564764,-0.04314138,-0.15696977,0.014286675,-0.115409344,0.22981164,-0.3204886,-0.019113997,-0.06747821,-0.026850894,-0.018414559,-0.18384023,-0.15940045,0.027986465,-0.0029461905,0.022172075,-0.050157085,-0.023046508,-0.011479018,-0.0017068018,-0.011987596,-0.009891033,0.0023101075,-0.08378033,-0.027548641,-0.061824154,-0.007916313,-0.09784046,-0.25115767,-0.07207142,-0.03197486,-0.12642434,-0.023997493,-0.008336863,-0.3559638,0.014111035,0.0074068774,-0.009603832,-0.3076106,-0.1766619,0.22958757,-0.024958236,0.04002527,-0.044194534,0.13418283,-0.007240278,0.063516915,-0.01768054,0.010906402,0.014132947,0.016095988,0.029333849,-0.043911166,0.10595576,0.09825218,0.062791355,-0.04325807,-3.0757244,-0.4509083,0.023290992,-0.005039097,0.0050150966,-0.026127964,-0.06739956,-0.11113677,-0.33077163,-0.035584405,0.0031746654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06419598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.11338712,-0.05749807,-0.0047120396,-0.011357969,-0.055475257,0.0030722208,-0.03883374,0.012150284,0.0040810634,-0.038355887,-0.087867826,-0.16737448,-0.041785777,-0.15261236,-0.69444674,-0.07715413,-0.423882,-0.041174807,-0.006154555,0.03488475,0.010274858,-0.0043754373,-0.13049491,-0.31802687,-0.00050874683,-0.2625628,-0.064518824,-0.098601796,-0.005591876,-0.0406103,-0.0006747075,-0.008661353,-0.0054674633,0.0023101075,-0.088511124,-0.050848093,-0.026036613,-0.051532384,-0.027235078,-0.05811149,-0.085167915,-0.023993017,-0.26081136,-0.024610136,-0.011461785,-0.32695732,0.016062954,-0.045077644,-0.029260393,-0.24354887,0.0418238,-0.9739266,0.01566182,0.018147692,-0.017290495,0.11687848,-0.010398637,-0.25967413,-0.115149505,-0.047639534,0.026423862,-0.3643389,-0.13105534,-0.011628763,0.12857586,-0.006655151,-0.29695448,-0.19102874,-2.9163153,0.30746803,0.022767026,0.0035544331,0.0050150966,-0.027685514,-0.051814094,-0.11936497,-0.065866515,-0.056260917,0.0037305304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06697501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20785634,0.048102874,-0.019856073,0.20060873,0.11048277,0.0109599065,-0.0308244,0.012150284,0.0012894799,-0.029497549,0.008852093,-1.1701533,-0.4993924,-0.13435909,-0.028092587,-0.010058263,-0.14484456,-0.37449855,-0.019113997,-0.14140747,-0.21591596,-0.067834996,-0.27772576,-0.13177688,0.018742913,0.01814214,0.018836724,-0.009835841,0.01727251,-0.013660124,-0.015969865,0.0064691203,-0.0054674633,0.0023101075,0.0013758666,0.037331685,-0.064164735,-0.002921077,-0.055066902,-0.062420703,-0.1288697,-0.015668921,0.055744577,-0.22377236,-0.008336863,-0.24487002,0.0130915,-0.06912802,-0.08081117,-0.30262563,-0.1806209,0.23284946,0.015252523,0.04828699,-0.00470741,0.12628262,-0.0070577045,0.07505875,-0.007943121,0.010191301,-0.22472635,0.19446668,0.10390849,0.0007918698,-0.6781152,1.105789,0.11920029,0.009903422,-2.6790264,0.41178203,0.019116735,0.0008128565,0.013348959,-0.061818697,-0.07184912,0.20053254,-0.042237584,-0.0077694748,0.0062311282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037780665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.023803111,0.05676595,-0.12055695,0.029153846,0.0022806698,-0.10759604,-0.12794796,0.012150284,-0.16503203,-0.12641443,-0.1398732,-0.24339062,-0.02194834,-0.009958717,-0.033001725,-0.09207332,0.21743757,-0.26559815,0.0028908309,-0.6179303,-0.04549087,-0.024752451,-0.8527098,-0.6425733,-0.35878214,-0.11255361,0.018871922,-0.2614221,-0.072213635,0.00075472007,-0.010999197,-0.013604473,-0.009891033,0.005364816,0.0077088657,-0.13872024,-0.17023687,-0.039313957,-0.23153213,-0.3073976,-0.052546866,-0.042182796,-0.70460814,-0.007057652,-0.031274114,-0.491147,0.009114932,-0.0032037634,-0.043575574,-0.31711102,-0.029022187,0.1893233,-0.025308695,0.037831992,-0.047251154,0.102068685,-0.0047352207,0.005208078,-0.09357224,-0.019007996,-0.27050352,-0.3506965,-0.09336472,-0.006340539,-1.2250706,-0.086741105,0.09347087,-0.057957947,0.37614435,-0.6187705,0.017944023,-0.26749727,0.003744376,-0.101126075,0.00020980928,0.0003538477,-0.26496902,-0.035839073,0.0025201342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.062026847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06113286,0.06312643,-0.017481558,0.006657897,0.0008672541,-0.013755769,-0.13690713,0.012150284,-0.000589665,-0.0120694805,0.009837519,-0.22838454,-0.10713165,-0.14518341,-0.69779575,-0.45936847,0.17753673,-0.4358304,-0.014034131,-0.12431582,-0.081146576,-0.030923944,-0.23144865,-0.758745,-0.38670516,-0.35311124,-0.022253497,-0.25063267,-0.0742801,0.0017413599,-0.00787505,-0.038004633,0.026752938,0.005213545,-0.08765477,0.026567202,-0.006096678,-0.0036771516,-0.018440181,-0.1895136,-0.06591613,-0.015141245,-0.020314347,-0.0072401827,-0.007859549,-0.26749817,0.019144235,-0.011349512,-0.031804845,-0.3242934,-0.17812584,0.21749164,0.029476315,0.048480578,0.011692339,0.12965673,-0.0068499083,0.042732768,-0.02088261,-0.020630037,0.024445485,0.011441202,0.03778959,-0.006340539,0.08832183,-0.015393745,0.0931932,-0.019448461,0.68175375,0.67439574,-0.011773314,0.0037651113,0.005069957,-0.007070801,0.015270758,-0.00048177544,-0.040748045,-0.01335195,0.0037170034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06074438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.27482918,-0.11140208,-0.09666993,-0.08216692,-0.21796079,-0.2565623,-0.14174764,-0.21149509,0.32993746,-0.07677243,-0.119502015,-0.5755114,-0.4969818,0.050658517,-0.0015347255,-0.07335149,-0.16937459,-0.21493284,-0.0012619568,0.08038147,-0.07007585,-0.021415507,0.014031159,0.05676602,0.015136478,0.009727275,-0.038607262,0.0062399795,0.0042252378,-0.025486885,-0.005015026,-0.030195506,-0.0054674633,0.005364816,-0.017553162,-0.1672579,-0.1854071,-0.052856177,-0.17124696,-0.084920056,-0.10509205,-0.0542906,-0.5838568,-0.014302094,-0.012838979,-0.51682293,0.006484966,-0.101325475,-0.108306475,-0.36701694,-0.22823337,0.20203787,-0.08651636,0.0478072,-0.04164203,-0.9480138,0.0048400555,-0.3336196,-0.0010589003,0.015423661,-0.11847793,0.26949394,0.15421896,-0.038398065,-0.9024943,0.044315793,0.110093325,0.016921151,0.59162676,-0.5922892,0.019332584,0.01264119,-0.00021732342,-0.065897994,-0.04852271,-0.3488932,0.03709617,-0.12967384,-0.21906067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06282678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07051352,-0.071965806,-0.06499331,-0.08153023,-0.07887477,-0.35564697,-0.12794796,0.012150284,-1.4176528,-0.08176201,-0.029914657,-0.19410099,-0.014198355,-0.38679373,0.1352506,-0.11972001,-0.09542854,-0.047047418,-0.021717839,-0.02276443,-0.026674183,-0.06672301,0.025201648,-0.20925821,0.024026437,-0.045822788,0.022844171,0.0034008007,-0.009427958,0.00012893009,-0.0023817464,0.0046411557,-0.004614731,0.005213545,0.051408138,-0.01236856,-0.123083495,0.016838202,-0.041730396,0.011540837,0.010087945,0.052516274,0.0061675394,-0.018103158,0.010473681,-0.97988635,0.015307741,-0.062604636,-0.009093331,-0.34672838,-0.11579852,0.15274934,0.013073133,0.027311534,0.017937597,-0.022030648,0.01879095,-0.1448193,-0.04232789,0.006405489,-0.17007852,-0.5055991,-0.15268724,-0.009973353,-1.3371614,-0.006498819,0.012579605,-0.06129612,0.4961928,-0.79094034,0.026567161,-0.1712127,-0.19779858,-0.16567713,-0.20927477,-0.32932055,-0.6125796,-0.015332968,-0.08630839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03540598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
